level,target,dropped_block,cv_mae,cv_mae_std,cv_r2,cv_pearson,test_mae,test_rmse,test_r2,test_pearson,front_cv_mae,front_cv_r2,front_test_mae,front_test_r2,delta_cv_mae,delta_cv_r2,delta_test_mae,delta_test_r2,seconds
SCALED,MEMORY_ST_SCALED_AudImm,FC,11.09389533996582,0.5587763317499331,0.4283483281097557,0.6660774472410329,11.922061920166016,14.068984031677246,0.35268966464835516,0.6104600570437319,11.224492645263672,0.4179691813577769,11.886703491210938,0.3557198427685217,-0.13059730529785085,0.010379146751978818,0.035358428955078125,-0.003030178120166538,2.424757957458496
SCALED,MEMORY_ST_SCALED_AudImm,SEX,11.199147987365723,0.5298251181846803,0.42049333304068215,0.6589757223652842,11.942828178405762,14.02784252166748,0.35646997877709263,0.6121745590448562,11.224492645263672,0.4179691813577769,11.886703491210938,0.3557198427685217,-0.025344657897948153,0.0025241516829052624,0.05612468719482422,0.0007501360085709341,2.5034291744232178
SCALED,MEMORY_ST_SCALED_VisImm,BEH,7.8122971534729,0.6475868171402951,0.21410075477139778,0.5029704509192003,7.65864372253418,9.411073684692383,0.24980746670426757,0.5681161141895149,6.971799087524414,0.3616724896566482,7.039830207824707,0.332606738756724,0.840498065948486,-0.14757173488525044,0.6188135147094727,-0.08279927205245641,2.0932533740997314
SCALED,MEMORY_ST_SCALED_VisImm,EEG,6.8896181106567385,0.6719304343037795,0.3752801423029624,0.6291904153176104,7.017807960510254,8.877458572387695,0.33246852452119635,0.6065462800074007,6.971799087524414,0.3616724896566482,7.039830207824707,0.332606738756724,-0.08218097686767578,0.013607652646314194,-0.022022247314453125,-0.0001382142355276228,2.0284173488616943
SCALED,MEMORY_ST_SCALED_VisImm,MRI,6.975397396087646,0.6155673976771094,0.35790359865796645,0.616551247619262,7.055392265319824,8.923004150390625,0.3256014795944523,0.6041031235265297,6.971799087524414,0.3616724896566482,7.039830207824707,0.332606738756724,0.0035983085632320666,-0.003768890998681773,0.015562057495117188,-0.007005259162271682,1.975529670715332
SCALED,MEMORY_ST_SCALED_VisImm,DTI,6.958469581604004,0.6107071568811783,0.3617004147412883,0.6203409218758473,7.083606719970703,8.88840389251709,0.3308214475022033,0.6016826600046989,6.971799087524414,0.3616724896566482,7.039830207824707,0.332606738756724,-0.013329505920410156,2.792508464005694e-05,0.043776512145996094,-0.001785291254520649,2.320716619491577
SCALED,MEMORY_ST_SCALED_VisImm,DL,6.977343368530273,0.6398299438666551,0.3606160673877708,0.6213323049039636,7.06027364730835,8.91089916229248,0.3274300529686581,0.6002707852279714,6.971799087524414,0.3616724896566482,7.039830207824707,0.332606738756724,0.00554428100585902,-0.0010564222688774216,0.020443439483642578,-0.005176685788065849,2.4175424575805664
SCALED,MEMORY_ST_SCALED_VisImm,FC,6.911688137054443,0.6207389004309725,0.3716431302436141,0.6271666394659148,7.056412696838379,8.893628120422363,0.3300345785663288,0.6053949380042976,6.971799087524414,0.3616724896566482,7.039830207824707,0.332606738756724,-0.06011095046997106,0.009970640586965895,0.016582489013671875,-0.0025721601903951896,2.4037539958953857
SCALED,MEMORY_ST_SCALED_VisImm,SEX,6.916079521179199,0.6851332806607554,0.37268198872477354,0.6288060795058761,7.037587642669678,8.874055862426758,0.3329801672671179,0.6073772868865963,6.971799087524414,0.3616724896566482,7.039830207824707,0.332606738756724,-0.05571956634521502,0.011009499068125317,-0.002242565155029297,0.0003734285103939028,2.6422696113586426
SCALED,MEMORY_ST_SCALED_WorMem,BEH,7.226858139038086,0.379407675675917,0.30608385752708644,0.5670498698407125,6.746403217315674,8.521468162536621,0.30595369923878324,0.5587304872740414,6.455145168304443,0.4526702871559045,6.492621898651123,0.3694601174911418,0.7717129707336428,-0.14658642962881807,0.2537813186645508,-0.06350641825235859,2.128143787384033
