target,feature,category,n,pearson_r,p_raw,ci_lo,ci_hi,q_fdr
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_RAW_INFORMATION,ST,427,-0.22713480639442085,2.117569595427624e-06,-0.3152394007276053,-0.1351483499182601,5.723161074444577e-06
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_RAW_SUM,ST,427,-0.2899475043387233,1.02446722065158e-09,-0.37454124518881243,-0.20056669793266546,3.940258540967615e-09
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_SCALED_SIMILARITY,ST,427,-0.35229450741215107,6.368887238258783e-14,-0.4327269006866227,-0.26629796193809085,4.899144029429832e-13
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_SCALED_VOCABULARY,ST,427,-0.21165806741650225,1.0291816431849644e-05,-0.30052129689116347,-0.11915180286565713,2.2870703181888097e-05
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_SCALED_INFORMATION,ST,427,-0.2271348063849769,2.1175695975444935e-06,-0.3152394007186372,-0.13514834990848434,5.723161074444577e-06
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_SCALED_SUM,ST,427,-0.29659607196820886,4.04919313426153e-10,-0.3807779537647145,-0.20753803345322372,1.7605187540267523e-09
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_NORM_SIMILARITY,ST,427,-0.11867526593890268,0.014135883415227498,-0.21119630283524096,-0.024046504453432264,0.024372212784875
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_NORM_VOCABULARY,ST,427,-0.047621629763470015,0.32623544776977564,-0.1418800141177094,0.047492580972287944,0.41295626299971605
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_NORM_INFORMATION,ST,427,0.003313164390663161,0.9455765518370903,-0.0916152198903923,0.0981818730673339,0.9849755748303024
LANGUAGE_ST_NORM_VCI,LANGUAGE_ST_NORM_PR,ST,427,-0.018909658425350535,0.6968041072429045,-0.11360537028855427,0.07612653086730653,0.765718799168027
