level,target,dropped_block,cv_mae,cv_mae_std,cv_r2,cv_pearson,test_mae,test_rmse,test_r2,test_pearson,front_cv_mae,front_cv_r2,front_test_mae,front_test_r2,delta_cv_mae,delta_cv_r2,delta_test_mae,delta_test_r2,seconds
RAW,MEMORY_ST_RAW_AudImm,SEX,10.488163185119628,0.5050737476319669,0.4245036235895837,0.6652636100747851,11.950942039489746,13.839485168457031,0.3245832097319511,0.5947568653028665,10.548681449890136,0.4183078747111013,11.899946212768556,0.3231277033464313,-0.06051826477050781,0.006195748878482399,0.05099582672118963,0.001455506385519778,2.5336239337921143
RAW,MEMORY_ST_RAW_VisImm,BEH,10.327231407165527,0.7772139091412746,0.24051910313011585,0.5231003635861393,10.155545234680176,12.660370826721191,0.2630896994981299,0.5781350550376252,9.166958999633788,0.3941784998152862,9.291281700134276,0.3447081758702642,1.160272407531739,-0.15365939668517034,0.8642635345459002,-0.08161847637213432,2.089780807495117
RAW,MEMORY_ST_RAW_VisImm,EEG,9.114241409301759,0.8863809202695542,0.4031852303525826,0.6479672060308627,9.2845458984375,11.941657066345215,0.3443818861487977,0.6161290693253146,9.166958999633788,0.3941784998152862,9.291281700134276,0.3447081758702642,-0.05271759033202983,0.009006730537296392,-0.006735801696775567,-0.0003262897214664773,2.129709482192993
RAW,MEMORY_ST_RAW_VisImm,MRI,9.182790184020996,0.8158658218799916,0.3913198114557388,0.6386642187675633,9.2916898727417,11.997417449951172,0.33824482024203284,0.6122296176809835,9.166958999633788,0.3941784998152862,9.291281700134276,0.3447081758702642,0.015831184387208097,-0.00285868835954739,0.00040817260742365136,-0.00646335562823136,2.0697386264801025
RAW,MEMORY_ST_RAW_VisImm,DTI,9.141329193115235,0.8159413733080744,0.3928498782280757,0.6411922799701585,9.37868881225586,11.9556884765625,0.342840180266457,0.6116717223313839,9.166958999633788,0.3941784998152862,9.291281700134276,0.3447081758702642,-0.02562980651855362,-0.0013286215872104767,0.08740711212158381,-0.001867995603807182,2.389655828475952
RAW,MEMORY_ST_RAW_VisImm,DL,9.186561393737794,0.8249412633347506,0.3912951705186446,0.6407176722924288,9.302412033081055,11.979154586791992,0.3402579495139484,0.6108890321627702,9.166958999633788,0.3941784998152862,9.291281700134276,0.3447081758702642,0.019602394104005327,-0.00288332929664159,0.01113033294677912,-0.004450226356315812,2.400132656097412
RAW,MEMORY_ST_RAW_VisImm,FC,9.09930124282837,0.8103253631745777,0.40408517049089604,0.6485595648348852,9.289868354797363,11.950996398925781,0.3433559790581514,0.6146434484899985,9.166958999633788,0.3941784998152862,9.291281700134276,0.3447081758702642,-0.06765775680541886,0.009906670675609852,-0.0014133453369122861,-0.0013521968121127936,2.43462872505188
RAW,MEMORY_ST_RAW_VisImm,SEX,9.112313842773437,0.8906135544185988,0.40264769106663706,0.6480223956260758,9.287646293640137,11.944587707519531,0.34406003396754314,0.6149141953563623,9.166958999633788,0.3941784998152862,9.291281700134276,0.3447081758702642,-0.05464515686035121,0.008469191251350872,-0.0036354064941388486,-0.0006481419027210555,2.5045230388641357
RAW,MEMORY_ST_RAW_WorMem,BEH,3.564519739151001,0.1970229926775611,0.3223554524461472,0.5807080151357744,3.4109251499176025,4.264669895172119,0.2788261634775522,0.5441744898535962,3.1314573287963867,0.4677296901180898,3.3208212852478027,0.3350289662811437,0.43306241035461435,-0.14537423767194257,0.0901038646697998,-0.05620280280359152,2.115464687347412
RAW,MEMORY_ST_RAW_WorMem,EEG,3.1174203395843505,0.1781359516809756,0.4715069836565348,0.6926791482909966,3.3552534580230713,4.132444381713867,0.3228526031943113,0.589332043590576,3.1314573287963867,0.4677296901180898,3.3208212852478027,0.3350289662811437,-0.014036989212036222,0.0037772935384450257,0.034432172775268555,-0.012176363086832398,1.9012784957885742
RAW,MEMORY_ST_RAW_WorMem,MRI,3.1203805923461916,0.1848294190524633,0.47043114114283835,0.6915355178859064,3.26418137550354,4.02079963684082,0.35894684646604613,0.6131189538593877,3.1314573287963867,0.4677296901180898,3.3208212852478027,0.3350289662811437,-0.011076736450195135,0.002701451024748558,-0.056639909744262695,0.02391788018490243,2.0190067291259766
RAW,MEMORY_ST_RAW_WorMem,DTI,3.104124164581299,0.1621973497661357,0.47323641312080217,0.6940508348169545,3.3495185375213623,4.127456188201904,0.3244863431005769,0.5898544734112119,3.1314573287963867,0.4677296901180898,3.3208212852478027,0.3350289662811437,-0.027333164215087802,0.005506723002712377,0.02869725227355957,-0.010542623180566812,2.368302583694458
RAW,MEMORY_ST_RAW_WorMem,DL,3.130004119873047,0.17031855075883126,0.4711942769490965,0.6931781452908646,3.3247289657592773,4.121359348297119,0.3264805785489112,0.5928197686415664,3.1314573287963867,0.4677296901180898,3.3208212852478027,0.3350289662811437,-0.0014532089233396661,0.0034645868310066996,0.003907680511474609,-0.008548387732232487,2.424440383911133
RAW,MEMORY_ST_RAW_WorMem,FC,3.1373723983764648,0.21104436457896625,0.4579583204225459,0.6820259138421834,3.2817463874816895,4.042889595031738,0.35188377916397684,0.6072468131383584,3.1314573287963867,0.4677296901180898,3.3208212852478027,0.3350289662811437,0.005915069580078036,-0.009771369695543874,-0.03907489776611328,0.016854812882833137,2.4689223766326904
RAW,MEMORY_ST_RAW_WorMem,SEX,3.15112681388855,0.14162784689978203,0.45385776179599,0.6799634024060615,3.16892147064209,3.9719223976135254,0.37443757348508855,0.6185231773737748,3.1314573287963867,0.4677296901180898,3.3208212852478027,0.3350289662811437,0.019669485092163264,-0.013871928322099769,-0.1518998146057129,0.039408607203944845,2.485495090484619
