level,target,feature,category,n,pearson_r,p_raw,ci_lo,ci_hi,q_fdr
RAW,LANGUAGE_ST_RAW_SUM,MOTOR_ST_SCALED_FineMotor,ST,423,0.46342937568722187,6.562953487203667e-24,0.38509798825719826,0.5351312557714605,8.449802614774721e-23
RAW,LANGUAGE_ST_RAW_SUM,MOTOR_ST_SCALED_Balance,ST,413,0.4828692437532758,1.636989220205221e-25,0.40525587485684167,0.5535718167379411,2.8101648280189624e-24
RAW,LANGUAGE_ST_RAW_SUM,MOTOR_ST_SCALED_ProcessingSpeed,ST,423,0.543211379438341,7.6872149277080715e-34,0.47232739881497054,0.6071142189584835,7.917831375539314e-32
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_BFI_Agreeableness,Q,425,0.0052914811567376365,0.9133879634970355,-0.08987659511758346,0.10036380169591133,0.9407896024019466
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_BFI_Conscientiousness,Q,425,-0.19077345261284212,7.56688007513466e-05,-0.2808006260390668,-0.09741845910882438,0.0001694323147258413
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_BFI_EmotionalStability,Q,425,-0.1439760378253538,0.0029307019198230523,-0.23586855909736826,-0.04953155501800638,0.005204522374858179
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_BFI_Extraversion,Q,423,-0.015998397869777373,0.7428467842133231,-0.11117648790869776,0.07947050702399935,0.8054023028839187
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_BFI_Intellect,Q,425,0.06529021995710181,0.17912242443210769,-0.030019053834125876,0.159422946963522,0.23960532099359858
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_Beck_Anxiety,Q,425,0.0624575193057051,0.1987721998086525,-0.032860547416812914,0.15664967990455117,0.2624812382088616
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_Beck_Depression,Q,425,0.13638107054178897,0.004855638988747863,0.04180050891386591,0.22853908117914928,0.008335513597350498
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_CogFailure_Sum,Q,425,0.02107756183351481,0.6648015883750613,-0.07419403177220804,0.1159678888713807,0.7353476334610062
