level,target,feature,category,n,pearson_r,p_raw,ci_lo,ci_hi,q_fdr
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_EmotionalWell,Q,425,-0.015407110279385286,0.7514643772675714,-0.11036819590334607,0.07983272774152646,0.8453974244260178
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_Energy,Q,425,0.07828841386907073,0.10703201239381224,-0.01696073069096906,0.17212940117497155,0.21406402478762449
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_GeneralHealth,Q,425,0.022143622164366453,0.6489554249719364,-0.0731332608421926,0.11701997321042415,0.8000569527978286
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_Mental,Q,425,0.050778303220487486,0.2962946506717526,-0.04455976603092048,0.1451998003123715,0.4519748908552158
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_Pain,Q,425,0.10618938478126166,0.028604467169818626,0.011179471293255864,0.19929909524749764,0.09534822389939543
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_Physical,Q,425,0.1178776079192944,0.015039167147113099,0.023012809432963254,0.21063858623211945,0.05205865550923765
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_PhysicalFunct,Q,424,0.05543997256701691,0.2546676800747963,-0.04000631362327505,0.14988367208558767,0.40210686327599415
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_PhysicalLimit,Q,425,0.06953863800304631,0.15240543548750948,-0.02575455872622732,0.16357944471821131,0.2857601915390803
NORM,LANGUAGE_ST_NORM_SIMILARITY,BASIC_Q_SF36_SocialFunc,Q,425,0.06039650518509054,0.2140250822304408,-0.034926991142054144,0.15463097451520927,0.37925226654503263
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_RAW_SIMILARITY,ST,427,-0.8452598440732436,9.726656370343141e-118,-0.8703448796576678,-0.8157994582451792,4.376995366654414e-116
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_RAW_VOCABULARY,ST,427,-0.5214636908287055,3.8026624086888354e-31,-0.5872997520336911,-0.44877236869205595,4.8891373918374325e-30
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_RAW_INFORMATION,ST,427,-0.49961037693516175,2.422609154228366e-28,-0.5675985128400365,-0.4248543379685586,2.422609159212161e-27
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_RAW_SUM,ST,427,-0.6886160162087379,2.6556268391826815e-61,-0.7354541309720695,-0.6352282000089402,4.7801283105288263e-60
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_SCALED_SIMILARITY,ST,427,-0.8452598440848561,9.726656228105998e-118,-0.87034487966753,-0.815799458258782,4.376995366654414e-116
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_SCALED_VOCABULARY,ST,427,-0.5214636908225369,3.802662415873559e-31,-0.5872997520281409,-0.44877236868528975,4.8891373918374325e-30
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_SCALED_INFORMATION,ST,427,-0.49961037692794175,2.422609159212161e-28,-0.5675985128335146,-0.4248543379606737,2.422609159212161e-27
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_SCALED_SUM,ST,427,-0.6951729172366263,6.511363169908232e-63,-0.7411759219620069,-0.6426714106107081,1.4650567132293521e-61
NORM,LANGUAGE_ST_NORM_SIMILARITY,LANGUAGE_ST_NORM_PR,ST,427,-0.7301312950840879,2.7221686855136126e-72,-0.7715694787144984,-0.6825231680659607,8.166506056540838e-71
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_NORM_ImmMem,ST,425,-0.28832999688202615,1.3985386118597686e-09,-0.37321670676243673,-0.19865564124219023,1.2586847506737917e-08
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_SCALED_AudImm,ST,425,-0.15654545870855865,0.001204777977240032,-0.247975678635066,-0.06235109413501027,0.005421500897580143
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_SCALED_VisImm,ST,425,-0.09186217659873022,0.058462691987281094,-0.18536525731649944,0.0032894045721421346,0.15475418467221466
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_SCALED_ImmMem,ST,425,-0.1458568065603522,0.002576628290650188,-0.23768197015646045,-0.05144777133486538,0.010540752098114406
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_SCALED_WorMem,ST,425,-0.16630840314217524,0.0005764900717259348,-0.2573598777974529,-0.0723298031743273,0.003052006262078478
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_RAW_AudImm,ST,425,-0.19230640554690362,6.603825709726453e-05,-0.28226583036487646,-0.0989944466042506,0.0004245316527681291
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_RAW_VisImm,ST,425,-0.09996431149030287,0.0394071622953025,-0.19324956059880113,-0.004887952764768461,0.12666587880632946
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_RAW_ImmMem,ST,425,-0.16528106390974548,0.0006241944266263286,-0.2563732011866938,-0.071278872896089,0.0031209721331316425
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_RAW_WorMem,ST,425,-0.15925491425175595,0.0009859535385886898,-0.25058174441828357,-0.06511854296602884,0.00467030623542011
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_RAW_LogMemI,ST,425,-0.22980806005825105,1.6854349951276828e-06,-0.31797985970277465,-0.1376952395538538,1.26407624664716e-05
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_RAW_FacI,ST,425,-0.130124554858263,0.007228814369129097,-0.22249340989134592,-0.03544039181384771,0.026023731731617195
NORM,LANGUAGE_ST_NORM_SIMILARITY,MEMORY_ST_RAW_VerPairI,ST,425,-0.0844142777929022,0.08217148807163943,-0.1781069654500155,0.010795242770566782,0.180376437230428
